transaction_id,customer_id,product_id,category,quantity,price,total_spent,timestamp
T007890,C00179,P00407,Fruits,10,73.37,733.7,2024-07-13T09:18:35
T007891,C00222,P00102,Bakery,2,103.08,206.16,2024-07-23T19:25:15
T007892,C00830,P00307,Bakery,8,126.29,1010.32,2024-01-16T19:31:40
T007893,C00770,P00320,Snacks,6,140.78,844.68,2024-01-01T03:25:18
T007894,C00317,P00184,Fruits,3,173.07,519.21,2024-09-28T04:25:45
T007895,C00530,P00497,Vegetables,9,73.49,661.41,2024-07-17T18:41:12
T007896,C00985,P00184,Vegetables,10,173.07,1730.7,2024-08-17T12:55:58
T007897,C00856,P00358,Beverages,9,175.84,1582.56,2024-04-11T05:10:35
T007898,C00317,P00103,Snacks,2,119.92,239.84,2024-07-04T02:35:10
T007899,C00687,P00010,Vegetables,3,32.55,97.65,2024-09-13T09:46:28
T007900,C00439,P00211,Dairy,10,50.21,502.1,2024-11-10T22:58:45
T007901,C00063,P00293,Dairy,1,105.55,105.55,2024-02-24T12:49:34
T007902,C00247,P00097,Dairy,10,182.87,1828.7,2024-01-02T10:52:58
T007903,C00010,P00164,Beverages,3,149.61,448.83,2024-04-30T09:22:19
T007904,C00870,P00065,Dairy,2,87.28,174.56,2024-02-19T05:34:47
T007905,C00771,P00088,Vegetables,5,131.65,658.25,2024-04-23T20:05:26
T007906,C00790,P00084,Dairy,7,196.89,1378.23,2024-01-10T06:39:07
T007907,C00163,P00132,Fruits,9,128.01,1152.09,2024-06-01T08:26:58
T007908,C00105,P00159,Bakery,10,121.01,1210.1,2024-06-06T12:14:24
T007909,C00553,P00261,Bakery,3,141.67,425.01,2024-05-13T21:45:00
T007910,C00635,P00471,Fruits,5,80.82,404.1,2024-08-03T02:11:54
T007911,C00135,P00304,Snacks,2,60.87,121.74,2024-10-20T11:24:08
T007912,C00777,P00333,Snacks,2,172.84,345.68,2024-07-28T17:31:52
T007913,C00549,P00429,Snacks,4,56.5,226.0,2024-10-06T04:09:34
T007914,C00189,P00389,Dairy,5,7.36,36.8,2024-03-08T16:14:56
T007915,C00049,P00431,Dairy,2,175.21,350.42,2024-02-12T20:04:26
T007916,C00868,P00273,Snacks,1,175.51,175.51,2024-11-15T12:09:51
T007917,C00158,P00396,Snacks,3,15.94,47.82,2024-05-24T18:09:30
T007918,C00084,P00172,Bakery,9,37.89,341.01,2024-05-29T03:18:32
T007919,C00245,P00214,Snacks,3,61.37,184.11,2024-03-24T03:57:00
T007920,C00047,P00350,Dairy,10,120.53,1205.3,2024-05-11T19:47:33
T007921,C00934,P00379,Fruits,3,187.65,562.95,2024-03-17T13:50:07
T007922,C00225,P00204,Snacks,6,134.01,804.06,2024-02-05T18:42:05
T007923,C00135,P00107,Beverages,2,10.82,21.64,2024-03-23T19:12:05
T007924,C00451,P00417,Snacks,3,36.32,108.96,2024-07-19T03:54:51
T007925,C00422,P00069,Fruits,6,96.29,577.74,2024-04-14T16:30:43
T007926,C00241,P00423,Bakery,7,154.01,1078.07,2024-06-07T14:46:48
T007927,C00446,P00429,Bakery,9,56.5,508.5,2024-07-18T02:53:58
T007928,C00203,P00419,Vegetables,3,103.14,309.42,2024-07-29T10:04:46
T007929,C00307,P00441,Vegetables,8,77.79,622.32,2024-11-03T20:42:43
T007930,C00621,P00243,Bakery,2,119.13,238.26,2024-06-12T21:32:31
T007931,C00710,P00205,Fruits,5,7.12,35.6,2024-09-19T13:55:48
T007932,C00518,P00272,Vegetables,8,134.35,1074.8,2024-08-04T19:16:43
T007933,C00969,P00047,Dairy,9,136.63,1229.67,2024-05-10T06:22:00
T007934,C00714,P00089,Bakery,2,83.24,166.48,2024-10-15T10:14:55
T007935,C00380,P00226,Dairy,2,171.33,342.66,2024-08-21T02:58:31
T007936,C00076,P00368,Dairy,5,117.47,587.35,2024-05-03T01:29:07
T007937,C00730,P00299,Beverages,3,147.31,441.93,2024-10-09T08:03:52
T007938,C00493,P00011,Fruits,7,50.17,351.19,2024-09-12T20:56:41
T007939,C00103,P00321,Snacks,4,126.68,506.72,2024-04-13T19:22:04
T007940,C00810,P00165,Vegetables,3,118.56,355.68,2024-02-26T21:46:11
T007941,C00668,P00059,Beverages,2,72.3,144.6,2024-10-10T03:42:11
T007942,C00940,P00075,Beverages,10,155.64,1556.4,2024-08-06T11:13:59
T007943,C00006,P00491,Beverages,4,188.25,753.0,2024-03-19T10:37:59
T007944,C00899,P00198,Fruits,4,152.42,609.68,2024-01-03T16:05:24
T007945,C00621,P00246,Vegetables,3,128.9,386.7,2024-02-07T18:28:24
T007946,C00975,P00426,Fruits,1,92.94,92.94,2024-01-23T14:23:48
T007947,C00399,P00470,Beverages,2,150.98,301.96,2024-01-13T12:22:56
T007948,C00025,P00251,Dairy,8,107.26,858.08,2024-10-25T15:18:11
T007949,C00392,P00075,Vegetables,3,155.64,466.92,2024-08-05T14:51:25
T007950,C00856,P00391,Fruits,9,173.25,1559.25,2024-02-01T20:59:58
T007951,C00389,P00416,Beverages,2,57.72,115.44,2024-04-14T18:35:13
T007952,C00346,P00029,Beverages,7,140.56,983.92,2024-05-03T03:54:24
T007953,C00271,P00097,Bakery,9,182.87,1645.83,2024-06-07T10:48:25
T007954,C00270,P00179,Fruits,10,58.02,580.2,2024-10-15T01:02:40
T007955,C00265,P00249,Beverages,1,55.16,55.16,2024-11-07T00:43:37
T007956,C00963,P00451,Dairy,4,47.2,188.8,2024-01-20T04:11:51
T007957,C00270,P00158,Beverages,4,85.87,343.48,2024-08-01T00:41:36
T007958,C00261,P00031,Vegetables,8,8.84,70.72,2024-09-13T12:55:23
T007959,C00803,P00395,Beverages,9,88.07,792.63,2024-07-20T11:16:16
T007960,C00578,P00241,Dairy,4,30.7,122.8,2024-09-22T15:30:14
T007961,C00897,P00123,Fruits,2,113.89,227.78,2024-03-10T13:54:40
T007962,C00875,P00217,Fruits,9,127.68,1149.12,2024-07-18T07:14:21
T007963,C00234,P00221,Beverages,2,37.56,75.12,2024-10-05T06:02:18
T007964,C00689,P00375,Dairy,4,57.03,228.12,2024-03-25T12:15:06
T007965,C00643,P00360,Bakery,3,11.05,33.15,2024-04-13T13:51:26
T007966,C00466,P00372,Beverages,10,169.03,1690.3,2024-03-22T16:16:58
T007967,C00293,P00364,Bakery,8,198.19,1585.52,2024-05-30T18:58:49
T007968,C00098,P00353,Beverages,3,180.84,542.52,2024-03-24T11:09:44
T007969,C00223,P00151,Snacks,2,198.87,397.74,2024-01-18T11:59:08
T007970,C00922,P00381,Dairy,3,19.26,57.78,2024-01-10T13:34:20
T007971,C00232,P00083,Dairy,9,121.4,1092.6,2024-01-09T08:49:33
T007972,C00830,P00334,Dairy,10,159.16,1591.6,2024-06-08T16:40:06
T007973,C00383,P00004,Bakery,6,29.21,175.26,2024-08-12T03:47:28
T007974,C00746,P00484,Vegetables,9,198.06,1782.54,2024-03-06T00:43:13
T007975,C00317,P00249,Fruits,5,55.16,275.8,2024-03-20T06:51:47
T007976,C00171,P00198,Fruits,2,152.42,304.84,2024-06-07T07:14:08
T007977,C00254,P00417,Bakery,3,36.32,108.96,2024-08-03T19:18:17
T007978,C00624,P00306,Dairy,4,64.4,257.6,2024-01-31T19:42:20
T007979,C00798,P00435,Snacks,8,89.19,713.52,2024-08-11T21:13:45
T007980,C00445,P00144,Vegetables,2,129.78,259.56,2024-10-05T10:53:03
T007981,C00293,P00339,Vegetables,3,27.22,81.66,2024-04-19T13:24:30
T007982,C00587,P00293,Fruits,10,105.55,1055.5,2024-01-20T11:39:56
T007983,C00431,P00112,Dairy,2,140.74,281.48,2024-10-02T22:28:32
T007984,C00890,P00197,Snacks,3,57.17,171.51,2024-05-23T01:32:44
T007985,C00234,P00275,Beverages,4,190.06,760.24,2024-05-05T13:54:09
T007986,C00519,P00235,Beverages,9,18.85,169.65,2024-06-04T05:46:22
T007987,C00377,P00115,Beverages,8,83.99,671.92,2024-04-17T07:03:38
T007988,C00901,P00333,Snacks,5,172.84,864.2,2024-10-28T09:59:59
T007989,C00456,P00056,Fruits,5,74.63,373.15,2024-03-30T10:27:57
T007990,C00398,P00135,Bakery,8,129.49,1035.92,2024-05-16T14:43:13
T007991,C00237,P00179,Bakery,10,58.02,580.2,2024-06-04T17:31:34
T007992,C00464,P00488,Beverages,6,118.23,709.38,2024-02-27T17:37:28
T007993,C00979,P00314,Dairy,2,177.19,354.38,2024-09-26T00:25:37
T007994,C00895,P00433,Beverages,1,24.31,24.31,2024-07-11T11:31:28
T007995,C00516,P00091,Dairy,8,138.12,1104.96,2024-03-30T21:32:24
T007996,C00270,P00455,Bakery,7,96.22,673.54,2024-01-07T18:15:59
T007997,C00478,P00241,Vegetables,5,30.7,153.5,2024-04-30T06:40:06
T007998,C00231,P00421,Bakery,1,81.73,81.73,2024-08-06T00:41:05
T007999,C00289,P00032,Beverages,3,178.01,534.03,2024-06-19T19:21:16
T008000,C00722,P00116,Dairy,6,19.42,116.52,2024-08-14T13:35:36
T008001,C00326,P00096,Dairy,4,85.9,343.6,2024-03-27T01:09:28
T008002,C00092,P00108,Bakery,4,62.24,248.96,2024-07-02T19:07:41
T008003,C00938,P00272,Vegetables,2,134.35,268.7,2024-03-13T02:27:52
T008004,C00986,P00116,Dairy,5,19.42,97.1,2024-06-27T15:18:01
T008005,C00718,P00416,Snacks,4,57.72,230.88,2024-10-29T13:45:07
T008006,C00919,P00086,Bakery,1,154.64,154.64,2024-06-17T10:21:49
T008007,C00542,P00419,Vegetables,1,103.14,103.14,2024-02-15T14:16:55
T008008,C00631,P00294,Fruits,7,58.88,412.16,2024-04-28T10:15:26
T008009,C00632,P00187,Dairy,3,128.32,384.96,2024-04-18T22:40:20
T008010,C00636,P00373,Bakery,7,180.39,1262.73,2024-11-12T16:02:14
T008011,C00576,P00404,Bakery,4,33.69,134.76,2024-09-05T17:03:26
T008012,C00263,P00389,Bakery,7,7.36,51.52,2024-04-06T13:15:35
T008013,C00337,P00066,Dairy,6,130.46,782.76,2024-10-28T13:35:43
T008014,C00846,P00440,Snacks,2,149.87,299.74,2024-07-10T11:42:48
T008015,C00034,P00277,Vegetables,3,107.05,321.15,2024-06-13T16:57:06
T008016,C00598,P00267,Bakery,2,163.45,326.9,2024-04-24T13:07:35
T008017,C00846,P00366,Dairy,8,85.23,681.84,2024-08-19T17:21:13
T008018,C00271,P00189,Fruits,4,51.07,204.28,2024-06-05T05:35:25
T008019,C00758,P00189,Vegetables,4,51.07,204.28,2024-06-16T22:29:06
T008020,C00640,P00330,Beverages,9,187.37,1686.33,2024-01-05T05:52:11
T008021,C00743,P00487,Bakery,2,132.53,265.06,2024-02-04T00:19:22
T008022,C00174,P00066,Beverages,7,130.46,913.22,2024-06-02T09:38:29
T008023,C00298,P00421,Snacks,4,81.73,326.92,2024-06-14T04:21:19
T008024,C00810,P00317,Beverages,10,167.54,1675.4,2024-02-04T09:41:42
T008025,C00115,P00120,Bakery,6,98.52,591.12,2024-07-28T06:36:31
T008026,C00497,P00404,Bakery,6,33.69,202.14,2024-06-07T07:06:48
T008027,C00336,P00080,Bakery,7,36.92,258.44,2024-05-03T20:35:37
T008028,C00083,P00325,Fruits,7,161.86,1133.02,2024-11-10T23:27:34
T008029,C00215,P00130,Bakery,6,22.0,132.0,2024-10-25T12:07:20
T008030,C00603,P00347,Snacks,1,49.07,49.07,2024-06-09T16:57:35
T008031,C00924,P00349,Snacks,4,52.62,210.48,2024-10-26T19:09:05
T008032,C00577,P00475,Snacks,3,190.29,570.87,2024-05-14T23:06:42
T008033,C00420,P00330,Beverages,7,187.37,1311.59,2024-11-15T16:16:22
T008034,C00840,P00482,Snacks,5,121.2,606.0,2024-06-12T12:34:42
T008035,C00656,P00258,Fruits,6,143.89,863.34,2024-10-15T05:32:17
T008036,C00160,P00248,Vegetables,5,55.6,278.0,2024-05-07T02:51:46
T008037,C00929,P00285,Fruits,2,83.44,166.88,2024-02-09T06:24:53
T008038,C00642,P00069,Fruits,4,96.29,385.16,2024-08-13T06:43:53
T008039,C00038,P00019,Fruits,6,114.24,685.44,2024-09-11T07:06:17
T008040,C00491,P00126,Bakery,7,76.22,533.54,2024-03-12T17:24:58
T008041,C00042,P00144,Snacks,7,129.78,908.46,2024-11-15T01:34:22
T008042,C00406,P00476,Vegetables,4,118.71,474.84,2024-04-21T16:49:25
T008043,C00381,P00073,Snacks,4,167.56,670.24,2024-05-26T10:59:55
T008044,C00503,P00258,Vegetables,8,143.89,1151.12,2024-09-26T06:51:21
T008045,C00061,P00041,Dairy,8,78.13,625.04,2024-05-14T07:16:13
T008046,C00278,P00063,Dairy,9,182.87,1645.83,2024-01-25T20:08:23
T008047,C00686,P00366,Fruits,5,85.23,426.15,2024-04-01T00:23:42
T008048,C00224,P00274,Fruits,1,118.94,118.94,2024-01-23T06:49:02
T008049,C00886,P00337,Beverages,2,92.58,185.16,2024-07-11T06:02:09
T008050,C00841,P00197,Vegetables,2,57.17,114.34,2024-11-03T17:09:30
T008051,C00385,P00125,Beverages,5,96.81,484.05,2024-06-12T11:09:08
T008052,C00267,P00360,Bakery,7,11.05,77.35,2024-01-10T23:29:32
T008053,C00724,P00048,Beverages,1,80.21,80.21,2024-08-08T00:49:27
T008054,C00915,P00250,Bakery,3,126.04,378.12,2024-03-03T10:28:33
T008055,C00409,P00322,Snacks,1,76.43,76.43,2024-07-27T20:11:06
T008056,C00171,P00418,Vegetables,4,67.27,269.08,2024-07-05T00:59:05
T008057,C00767,P00363,Dairy,5,140.94,704.7,2024-07-01T16:44:34
T008058,C00953,P00211,Bakery,10,50.21,502.1,2024-08-14T20:16:52
T008059,C00748,P00415,Vegetables,3,120.91,362.73,2024-11-12T12:09:56
T008060,C00152,P00199,Snacks,5,157.24,786.2,2024-05-07T07:50:44
T008061,C00653,P00463,Dairy,1,85.36,85.36,2024-05-20T01:52:56
T008062,C00329,P00001,Bakery,7,66.94,468.58,2024-11-12T14:28:04
T008063,C00970,P00280,Dairy,7,96.95,678.65,2024-03-23T12:28:38
T008064,C00136,P00054,Bakery,4,5.59,22.36,2024-05-01T05:52:15
T008065,C00702,P00357,Bakery,7,108.15,757.05,2024-04-22T01:57:45
T008066,C00275,P00391,Beverages,1,173.25,173.25,2024-08-07T10:41:25
T008067,C00103,P00362,Beverages,5,40.93,204.65,2024-03-23T11:00:56
T008068,C00729,P00220,Dairy,4,32.62,130.48,2024-06-23T03:19:23
T008069,C00740,P00149,Vegetables,8,145.54,1164.32,2024-03-30T19:27:28
T008070,C00890,P00192,Dairy,9,25.17,226.53,2024-09-16T13:47:08
T008071,C00202,P00087,Beverages,4,134.99,539.96,2024-10-26T07:18:29
T008072,C00821,P00448,Dairy,2,88.07,176.14,2024-09-17T20:39:31
T008073,C00811,P00389,Dairy,8,7.36,58.88,2024-04-09T16:50:59
T008074,C00441,P00300,Dairy,6,31.7,190.2,2024-07-11T11:22:46
T008075,C00855,P00284,Bakery,3,190.17,570.51,2024-06-18T09:33:59
T008076,C00907,P00315,Bakery,8,169.7,1357.6,2024-02-04T09:38:38
T008077,C00491,P00318,Beverages,7,197.0,1379.0,2024-08-19T17:19:40
T008078,C00921,P00318,Beverages,5,197.0,985.0,2024-02-25T05:44:19
T008079,C00783,P00493,Bakery,2,59.12,118.24,2024-11-17T03:43:56
T008080,C00786,P00276,Snacks,9,111.05,999.45,2024-09-11T16:22:38
T008081,C00083,P00087,Vegetables,3,134.99,404.97,2024-01-17T08:36:22
T008082,C00273,P00044,Fruits,1,144.69,144.69,2024-07-27T11:37:59
T008083,C00733,P00180,Beverages,5,160.1,800.5,2024-09-17T03:20:44
T008084,C00364,P00416,Fruits,9,57.72,519.48,2024-08-31T14:12:19
T008085,C00863,P00043,Dairy,8,184.64,1477.12,2024-04-19T10:06:29
T008086,C00273,P00394,Snacks,6,134.06,804.36,2024-09-15T15:36:37
T008087,C00936,P00243,Snacks,4,119.13,476.52,2024-01-18T03:56:17
T008088,C00428,P00123,Snacks,10,113.89,1138.9,2024-09-25T16:48:36
T008089,C00251,P00434,Fruits,8,194.8,1558.4,2024-01-01T20:01:48
T008090,C00814,P00274,Dairy,7,118.94,832.58,2024-05-25T10:15:17
T008091,C00608,P00482,Beverages,3,121.2,363.6,2024-03-30T05:23:54
T008092,C00573,P00407,Dairy,3,73.37,220.11,2024-05-17T19:23:43
T008093,C00095,P00418,Bakery,9,67.27,605.43,2024-04-28T05:22:28
T008094,C00859,P00101,Bakery,9,93.55,841.95,2024-09-22T06:58:52
T008095,C00642,P00237,Vegetables,6,194.72,1168.32,2024-04-17T10:43:15
T008096,C00022,P00299,Fruits,7,147.31,1031.17,2024-05-25T14:13:57
T008097,C00009,P00232,Dairy,8,67.4,539.2,2024-07-07T05:26:58
T008098,C00034,P00031,Snacks,2,8.84,17.68,2024-08-11T20:06:15
T008099,C00693,P00296,Fruits,9,168.3,1514.7,2024-04-28T10:06:16
T008100,C00150,P00229,Bakery,3,45.04,135.12,2024-04-22T20:48:17
T008101,C00407,P00460,Bakery,6,14.71,88.26,2024-07-10T19:39:07
T008102,C00621,P00213,Vegetables,9,59.35,534.15,2024-10-25T04:03:59
T008103,C00768,P00361,Snacks,9,139.69,1257.21,2024-08-12T02:58:19
T008104,C00320,P00438,Beverages,2,119.57,239.14,2024-05-07T17:15:06
T008105,C00425,P00245,Snacks,3,173.45,520.35,2024-06-20T04:10:38
T008106,C00363,P00209,Snacks,3,180.76,542.28,2024-10-25T05:14:51
T008107,C00971,P00056,Dairy,4,74.63,298.52,2024-07-23T13:06:06
T008108,C00159,P00205,Bakery,9,7.12,64.08,2024-08-24T13:34:18
T008109,C00668,P00161,Dairy,5,148.09,740.45,2024-09-05T15:07:40
T008110,C00859,P00205,Bakery,5,7.12,35.6,2024-11-12T08:44:29
T008111,C00292,P00152,Beverages,9,55.17,496.53,2024-07-28T23:12:06
T008112,C00626,P00387,Dairy,4,7.09,28.36,2024-04-29T13:49:16
T008113,C00153,P00217,Snacks,9,127.68,1149.12,2024-10-24T13:56:58
T008114,C00928,P00419,Beverages,4,103.14,412.56,2024-04-20T16:57:44
T008115,C00511,P00376,Bakery,4,160.67,642.68,2024-04-22T16:03:43
T008116,C00559,P00145,Beverages,2,34.25,68.5,2024-02-18T21:50:11
T008117,C00552,P00498,Beverages,9,122.75,1104.75,2024-08-01T21:00:31
T008118,C00964,P00287,Bakery,3,79.15,237.45,2024-09-18T02:29:28
T008119,C00808,P00398,Vegetables,5,131.6,658.0,2024-07-24T14:26:11
T008120,C00765,P00214,Vegetables,6,61.37,368.22,2024-06-10T08:07:29
T008121,C00658,P00253,Snacks,9,174.79,1573.11,2024-10-04T13:50:12
T008122,C00181,P00405,Fruits,8,122.56,980.48,2024-11-12T21:47:07
T008123,C00386,P00133,Dairy,4,179.39,717.56,2024-02-03T03:33:41
T008124,C00490,P00009,Fruits,8,115.08,920.64,2024-04-16T05:40:49
T008125,C00441,P00303,Bakery,7,40.55,283.85,2024-11-07T17:54:37
T008126,C00696,P00415,Bakery,7,120.91,846.37,2024-05-03T22:42:33
T008127,C00079,P00440,Fruits,10,149.87,1498.7,2024-07-29T07:03:05
T008128,C00377,P00123,Fruits,1,113.89,113.89,2024-07-01T23:53:07
T008129,C00901,P00001,Vegetables,5,66.94,334.7,2024-01-04T08:44:42
T008130,C00203,P00092,Vegetables,6,142.22,853.32,2024-03-25T10:04:35
T008131,C00424,P00049,Dairy,5,124.04,620.2,2024-07-23T16:16:31
T008132,C00621,P00297,Beverages,3,29.48,88.44,2024-07-03T17:38:14
T008133,C00867,P00461,Fruits,7,104.4,730.8,2024-07-17T05:52:37
T008134,C00173,P00129,Snacks,3,82.29,246.87,2024-03-23T09:36:20
T008135,C00101,P00455,Beverages,7,96.22,673.54,2024-07-29T10:48:55
T008136,C00685,P00483,Dairy,2,104.46,208.92,2024-06-25T08:33:27
T008137,C00805,P00281,Snacks,5,190.28,951.4,2024-07-07T05:43:29
T008138,C00585,P00345,Dairy,8,67.56,540.48,2024-01-19T08:58:51
T008139,C00722,P00081,Dairy,8,89.47,715.76,2024-09-14T14:31:43
T008140,C00563,P00050,Bakery,6,178.52,1071.12,2024-06-19T15:24:34
T008141,C00834,P00281,Snacks,2,190.28,380.56,2024-09-12T06:40:22
T008142,C00548,P00204,Beverages,4,134.01,536.04,2024-09-14T10:27:08
T008143,C00374,P00441,Vegetables,2,77.79,155.58,2024-07-22T13:35:34
T008144,C00505,P00427,Dairy,1,86.59,86.59,2024-01-03T03:45:35
T008145,C00013,P00170,Vegetables,9,8.37,75.33,2024-05-31T13:42:27
T008146,C00792,P00254,Dairy,2,118.57,237.14,2024-07-13T19:44:54
T008147,C00002,P00005,Beverages,9,196.12,1765.08,2024-06-06T22:04:19
T008148,C00174,P00477,Beverages,4,23.15,92.6,2024-08-06T10:45:31
T008149,C00490,P00432,Dairy,6,16.62,99.72,2024-01-20T04:01:45
T008150,C00636,P00140,Bakery,7,147.69,1033.83,2024-05-18T23:32:38
T008151,C00771,P00139,Fruits,9,16.41,147.69,2024-08-13T21:43:53
T008152,C00270,P00099,Fruits,10,155.08,1550.8,2024-04-13T20:31:20
T008153,C00299,P00298,Beverages,7,154.25,1079.75,2024-04-16T20:01:17
T008154,C00456,P00047,Dairy,5,136.63,683.15,2024-09-27T23:09:10
T008155,C00995,P00181,Beverages,3,17.55,52.65,2024-10-28T18:21:27
T008156,C00635,P00307,Fruits,2,126.29,252.58,2024-04-16T11:29:31
T008157,C00468,P00061,Dairy,3,152.43,457.29,2024-08-03T10:31:22
T008158,C00652,P00103,Beverages,8,119.92,959.36,2024-05-04T11:58:10
T008159,C00353,P00345,Vegetables,5,67.56,337.8,2024-10-21T05:05:35
T008160,C00221,P00397,Beverages,6,155.12,930.72,2024-03-22T17:25:33
T008161,C00055,P00097,Bakery,8,182.87,1462.96,2024-02-27T11:04:33
T008162,C00525,P00038,Vegetables,3,11.92,35.76,2024-04-24T07:11:30
T008163,C00512,P00173,Bakery,6,13.94,83.64,2024-06-08T11:12:03
T008164,C00696,P00164,Bakery,1,149.61,149.61,2024-09-07T20:49:22
T008165,C00536,P00133,Bakery,8,179.39,1435.12,2024-08-17T06:35:27
T008166,C00481,P00166,Dairy,6,135.7,814.2,2024-01-01T17:41:37
T008167,C00962,P00380,Dairy,5,136.92,684.6,2024-11-03T11:35:55
T008168,C00096,P00224,Vegetables,10,127.99,1279.9,2024-03-01T15:02:30
T008169,C00734,P00437,Bakery,5,180.1,900.5,2024-01-02T23:12:27
T008170,C00444,P00272,Dairy,2,134.35,268.7,2024-02-25T04:55:49
T008171,C00978,P00014,Snacks,9,19.35,174.15,2024-06-05T19:49:35
T008172,C00345,P00204,Bakery,7,134.01,938.07,2024-10-22T09:53:47
T008173,C00919,P00226,Vegetables,7,171.33,1199.31,2024-07-24T07:03:57
T008174,C00312,P00391,Snacks,2,173.25,346.5,2024-06-30T13:03:59
T008175,C00326,P00389,Dairy,5,7.36,36.8,2024-09-26T07:56:44
T008176,C00769,P00264,Snacks,2,64.08,128.16,2024-11-07T09:47:35
T008177,C00176,P00397,Snacks,10,155.12,1551.2,2024-03-09T14:08:17
T008178,C00390,P00122,Dairy,10,45.02,450.2,2024-10-12T16:48:06
T008179,C00456,P00099,Bakery,8,155.08,1240.64,2024-04-10T16:26:14
T008180,C00164,P00158,Fruits,8,85.87,686.96,2024-04-25T20:25:40
T008181,C00661,P00286,Vegetables,1,35.88,35.88,2024-04-30T20:35:50
T008182,C00081,P00184,Snacks,9,173.07,1557.63,2024-05-05T09:19:00
T008183,C00697,P00285,Fruits,5,83.44,417.2,2024-09-13T10:01:23
T008184,C00658,P00306,Beverages,9,64.4,579.6,2024-06-22T05:06:41
T008185,C00432,P00015,Vegetables,7,161.04,1127.28,2024-03-08T05:33:33
T008186,C00063,P00036,Beverages,1,78.16,78.16,2024-05-19T03:49:14
T008187,C00318,P00430,Beverages,8,104.0,832.0,2024-07-25T15:57:01
T008188,C00613,P00220,Vegetables,1,32.62,32.62,2024-08-05T06:42:23
T008189,C00969,P00150,Beverages,3,36.14,108.42,2024-07-20T03:59:22
T008190,C00518,P00115,Beverages,3,83.99,251.97,2024-02-21T12:44:46
T008191,C00738,P00476,Fruits,5,118.71,593.55,2024-02-14T07:09:06
T008192,C00058,P00232,Vegetables,10,67.4,674.0,2024-03-31T10:40:27
T008193,C00055,P00268,Fruits,1,140.29,140.29,2024-08-13T21:26:44
T008194,C00097,P00440,Fruits,2,149.87,299.74,2024-07-20T23:23:59
T008195,C00763,P00300,Snacks,6,31.7,190.2,2024-09-14T14:01:30
T008196,C00825,P00347,Dairy,9,49.07,441.63,2024-10-26T23:26:10
T008197,C00715,P00379,Dairy,4,187.65,750.6,2024-05-23T23:32:03
T008198,C00158,P00040,Vegetables,3,178.43,535.29,2024-09-27T08:19:39
T008199,C00777,P00426,Fruits,1,92.94,92.94,2024-08-26T09:31:40
T008200,C00380,P00267,Beverages,8,163.45,1307.6,2024-03-13T07:24:08
T008201,C00254,P00282,Bakery,1,113.19,113.19,2024-10-24T14:14:22
T008202,C00649,P00375,Dairy,1,57.03,57.03,2024-10-18T21:51:28
T008203,C00956,P00029,Bakery,5,140.56,702.8,2024-10-21T18:41:07
T008204,C00790,P00472,Bakery,5,90.2,451.0,2024-04-25T11:53:28
T008205,C00902,P00349,Bakery,4,52.62,210.48,2024-03-19T17:23:19
T008206,C00577,P00082,Dairy,7,192.78,1349.46,2024-11-12T13:08:49
T008207,C00101,P00024,Snacks,9,124.84,1123.56,2024-06-21T12:13:14
T008208,C00943,P00374,Snacks,3,149.18,447.54,2024-09-27T10:08:24
T008209,C00445,P00318,Vegetables,1,197.0,197.0,2024-03-24T05:20:31
T008210,C00246,P00436,Snacks,9,75.4,678.6,2024-04-08T08:36:46
T008211,C00413,P00389,Dairy,3,7.36,22.08,2024-08-08T16:02:58
T008212,C00514,P00188,Fruits,10,16.31,163.1,2024-03-31T22:36:39
T008213,C00943,P00298,Beverages,8,154.25,1234.0,2024-04-27T21:10:47
T008214,C00791,P00222,Beverages,3,41.33,123.99,2024-07-29T13:50:50
T008215,C00216,P00255,Fruits,4,20.34,81.36,2024-06-07T19:32:38
T008216,C00990,P00114,Beverages,10,191.09,1910.9,2024-08-17T09:07:32
T008217,C00408,P00122,Snacks,5,45.02,225.1,2024-10-03T18:57:50
T008218,C00900,P00365,Vegetables,3,132.66,397.98,2024-03-11T04:13:13
T008219,C00438,P00471,Beverages,1,80.82,80.82,2024-05-09T20:57:39
T008220,C00678,P00179,Dairy,5,58.02,290.1,2024-04-25T14:53:10
T008221,C00440,P00130,Fruits,5,22.0,110.0,2024-06-15T19:20:35
T008222,C00501,P00408,Bakery,9,117.56,1058.04,2024-03-08T08:01:10
T008223,C00132,P00122,Bakery,2,45.02,90.04,2024-01-27T02:34:50
T008224,C00615,P00057,Snacks,5,17.94,89.7,2024-01-11T14:49:16
T008225,C00987,P00041,Bakery,4,78.13,312.52,2024-06-09T14:50:46
T008226,C00352,P00082,Bakery,3,192.78,578.34,2024-05-20T11:41:29
T008227,C00528,P00368,Vegetables,6,117.47,704.82,2024-11-03T09:18:55
T008228,C00856,P00097,Bakery,10,182.87,1828.7,2024-10-09T10:18:07
T008229,C00023,P00063,Fruits,6,182.87,1097.22,2024-02-03T10:59:39
T008230,C00408,P00379,Fruits,3,187.65,562.95,2024-07-12T19:10:04
T008231,C00651,P00495,Snacks,9,43.07,387.63,2024-08-07T10:32:36
T008232,C00955,P00172,Bakery,8,37.89,303.12,2024-03-06T23:39:11
T008233,C00502,P00118,Snacks,6,197.14,1182.84,2024-02-16T12:44:32
T008234,C00990,P00070,Fruits,9,154.09,1386.81,2024-02-11T10:02:19
